All,Todos,module,Magento_AdminGws
None,Nenhum,module,Magento_AdminGws
"Allowed Scopes","Âmbitos permitidos",module,Magento_AdminGws
"You need more permissions to delete this item(s): %1.","Necessita mais permissões para remover este(s) item(s): %1.",module,Magento_AdminGws
"There are rules that have been changed but were not applied. Only users with exclusive access can apply rules.","There are rules that have been changed but were not applied. Only users with exclusive access can apply rules.",module,Magento_AdminGws
"Please assign this entity to a store view.","Por favor atribua esta entidade a uma vista de loja.",module,Magento_AdminGws
"You can create an order in an active store only.","You can create an order in an active store only.",module,Magento_AdminGws
"Please assign this item to a store view.","Por favor atribua este item a uma vista de loja.",module,Magento_AdminGws
"You need more permissions to save this item.","Precisa de mais permissões para gravar este item.",module,Magento_AdminGws
"You need more permissions to delete this item.","Precisa de mais permissões para eliminar este item.",module,Magento_AdminGws
"You need more permissions to view this item.","Precisa de mais permissões para visualizar este item.",module,Magento_AdminGws
"Please specify at least one website or one store group.","Por favor especifique pelo menos um site ou um grupo de lojas.",module,Magento_AdminGws
"You need more permissions to set All Scopes to a Role.","Você precisa mais permissões para definir todos os âmbitos para um papel.",module,Magento_AdminGws
"Incorrect website ID: %1","O ID do website está incorrecto: %1",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","Precisa de mais permissões para aceder ao website ""%1"".",module,Magento_AdminGws
"Incorrect store ID: %1","ID da loja errado: %1",module,Magento_AdminGws
"You need more permissions to save this setting.","Precisa de mais permissões para gravar esta configuração.",module,Magento_AdminGws
"Role Scopes","Escopos da Função",module,Magento_AdminGws
Custom,Personalizado,module,Magento_AdminGws
"Read Details","Ver Detalhes",module,Magento_AdminNotification
"Mark as Read","Marcar como Lido",module,Magento_AdminNotification
"Are you sure?","Tem a certeza?",module,Magento_AdminNotification
Remove,Eliminar,module,Magento_AdminNotification
"Messages Inbox","Caixa de entrada de mensagens",module,Magento_AdminNotification
"You have %1 new system messages","Você tem %1 novas mensagens de sistema",module,Magento_AdminNotification
"You have %1 new system message","Você tem %1 nova mensagem de sistema",module,Magento_AdminNotification
"Incoming Message","Nova mensagem",module,Magento_AdminNotification
close,fechar,module,Magento_AdminNotification
"Read details","Ler detalhes",module,Magento_AdminNotification
Notifications,Notificações,module,Magento_AdminNotification
"The message has been marked as Read.","A mensagem foi marcada como lida.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Não foi possível marcar a notificação como Lida porque ocorreu um erro.",module,Magento_AdminNotification
"Please select messages.","Por favor seleccione mensagens.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Foram marcados como lidos um total de %1 registo(s).",module,Magento_AdminNotification
"The message has been removed.","A mensagem foi removida.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","Não foi possível eliminar as mensagens porque ocorreu um erro.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Um total de %1 registos foram eliminados.",module,Magento_AdminNotification
"1 Hour","1 hora",module,Magento_AdminNotification
"2 Hours","2 horas",module,Magento_AdminNotification
"6 Hours","6 horas",module,Magento_AdminNotification
"12 Hours","12 horas",module,Magento_AdminNotification
"24 Hours","24 horas",module,Magento_AdminNotification
critical,crítico,module,Magento_AdminNotification
major,alto,module,Magento_AdminNotification
minor,baixo,module,Magento_AdminNotification
notice,aviso,module,Magento_AdminNotification
"Wrong message type","Tipo de mensagem errada",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%1"">configuration</a>.","Não é recomendável que utilize o {{base_url}} em ambientes de produção para declarar o URL Base Inseguro / URL Base Seguro. É altamente recomendável que modifique este valor na <a href=""%1"">configuração</a> do seu Magento.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1.","Um ou mais tipos de cache estão invalidados: %1.",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Por favor, vá a <a href=""%1"">Gestão de Cache</a> e atualize os tipos de cache.",module,Magento_AdminNotification
"One or more media files failed to be synchronized during the media storages synchronization process. Refer to the log file for details.","Um ou mais ficheiros media falharam a ser sincronizados durante o processo de sincronização do armazenamento de media. Consulte o ficheiro log para mais detalhes.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","A sincronização dos repositórios de média foi concluída.",module,Magento_AdminNotification
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","O seu servidor web está configurado incorretamente. Como resultado, os ficheiros de configuração com informação sensível estão acessíveis pelo exterior. Por favor, contacte o seu fornecedor de alojamento.",module,Magento_AdminNotification
